date,direction,entry,target_or_stop,exit_date,exit,ticks,above_moving_average,below_moving_average,above_top_band,below_bottom_band
2008-12-12T06:00,short,1.33670,target,2008-12-12T07:00,1.33276,39,false,true,false,true
2008-12-24T00:00,long,1.39270,target,2008-12-24T01:00,1.39390,12,false,true,false,false
2008-12-30T00:00,long,1.39604,target,2008-12-30T01:00,1.40046,44,false,true,false,false
2009-01-02T07:00,long,1.38675,stopped,2009-01-02T08:00,1.38465,-21,false,true,false,false
2009-01-15T15:00,long,1.31725,stopped,2009-01-15T16:00,1.30737,-98,false,true,false,true
2009-01-21T01:00,long,1.28837,target,2009-01-21T04:00,1.29216,37,false,true,false,true
2009-01-30T01:00,long,1.29385,stopped,2009-01-30T02:00,1.29160,-22,false,true,false,true
2009-02-06T17:00,short,1.28525,stopped,2009-02-06T19:00,1.29149,-62,false,true,false,true
2009-02-12T11:00,long,1.28552,stopped,2009-02-12T12:00,1.28189,-36,false,true,false,true
2009-02-18T01:00,long,1.25831,target,2009-02-18T04:00,1.26077,24,false,true,false,true
2009-02-24T00:00,long,1.27111,stopped,2009-02-24T01:00,1.26915,-19,false,true,false,true
2009-02-25T10:00,short,1.28563,target,2009-02-25T11:00,1.28135,42,false,true,false,true
2009-02-26T08:00,long,1.27168,target,2009-02-26T11:00,1.27513,34,false,true,false,true
2009-03-03T01:00,long,1.25626,target,2009-03-03T03:00,1.25858,23,false,true,false,true
2009-03-05T00:00,short,1.26489,target,2009-03-05T01:00,1.26338,15,false,true,false,true
2009-03-10T10:00,short,1.27070,stopped,2009-03-10T14:00,1.27407,-33,false,true,false,true
2009-03-24T15:00,long,1.35334,stopped,2009-03-24T21:00,1.34782,-55,false,true,false,true
2009-03-31T11:00,short,1.32714,stopped,2009-03-31T12:00,1.32941,-22,false,true,false,true
2009-04-01T09:00,long,1.31933,target,2009-04-01T12:00,1.32205,27,false,true,false,true
2009-04-02T05:00,short,1.32739,stopped,2009-04-02T09:00,1.32942,-20,false,true,false,true
2009-04-09T12:00,short,1.32993,target,2009-04-09T14:00,1.32626,36,false,true,false,true
2009-04-15T04:00,long,1.32440,stopped,2009-04-15T09:00,1.32205,-23,false,true,false,true
2009-04-22T10:00,long,1.29252,target,2009-04-22T14:00,1.29658,40,false,true,false,true
2009-04-23T09:00,short,1.30266,target,2009-04-23T10:00,1.30020,24,false,true,false,true
2009-04-29T04:00,short,1.31480,stopped,2009-04-29T06:00,1.31664,-18,false,true,false,true
2009-05-04T15:00,long,1.32475,target,2009-05-04T16:00,1.32821,34,false,true,false,true
2009-05-05T01:00,short,1.34164,target,2009-05-05T03:00,1.33941,22,false,true,false,true
2009-05-12T11:00,short,1.36480,stopped,2009-05-12T12:00,1.36708,-22,false,true,false,true
2009-05-19T00:00,short,1.35564,target,2009-05-19T02:00,1.35490,7,false,true,false,true
2009-05-21T11:00,short,1.37710,stopped,2009-05-21T19:00,1.38385,-67,false,true,false,false
2009-05-28T00:00,long,1.38374,stopped,2009-05-28T03:00,1.38248,-12,false,true,false,false
2009-06-05T15:00,short,1.41089,target,2009-06-05T21:00,1.39501,158,false,true,false,false
2009-06-09T16:00,short,1.39780,stopped,2009-06-09T17:00,1.40242,-46,false,true,false,false
2009-06-12T17:00,long,1.39965,stopped,2009-06-15T08:00,1.39357,-60,false,true,false,false
2009-06-18T10:00,short,1.39477,stopped,2009-06-18T17:00,1.39911,-43,false,true,false,false
2009-07-02T18:00,long,1.40168,stopped,2009-07-03T00:00,1.39894,-27,false,true,false,false
2009-07-14T09:00,short,1.39736,target,2009-07-14T20:00,1.39328,40,false,true,false,false
2009-07-22T16:00,long,1.41829,target,2009-07-22T17:00,1.42094,26,false,true,false,false
2009-08-25T04:00,long,1.42882,target,2009-08-25T06:00,1.43027,14,false,true,false,true
2009-09-07T04:00,short,1.43241,target,2009-09-07T05:00,1.43199,4,false,true,false,true
2009-09-14T18:00,short,1.46125,target,2009-09-15T15:00,1.45724,40,false,true,false,true
2009-09-21T09:00,long,1.46662,stopped,2009-09-21T15:00,1.46378,-28,false,true,false,true
2009-09-29T11:00,long,1.45914,stopped,2009-09-29T13:00,1.45585,-32,false,true,false,true
2009-10-26T02:00,long,1.50074,target,2009-10-26T03:00,1.50325,25,false,true,false,true
2009-11-02T00:00,long,1.47307,target,2009-11-02T07:00,1.47759,45,false,true,false,true
2009-12-04T00:00,long,1.50543,target,2009-12-04T08:00,1.50714,17,false,true,false,true
2010-01-10T23:00,short,1.44289,target,2010-01-11T00:00,1.44140,14,false,true,false,true
2010-01-14T18:00,long,1.44773,target,2010-01-14T20:00,1.45081,30,false,true,false,true
2010-02-02T09:00,short,1.39354,target,2010-02-02T10:00,1.39196,15,false,true,false,true
2010-02-04T01:00,long,1.38979,stopped,2010-02-04T02:00,1.38828,-15,false,true,false,true
2010-02-05T00:00,long,1.37282,target,2010-02-05T01:00,1.37426,14,false,true,false,true
2010-02-17T10:00,short,1.37734,target,2010-02-17T11:00,1.37580,15,false,true,false,true
2010-03-02T11:00,long,1.34868,target,2010-03-02T13:00,1.35383,51,false,true,false,true
2010-03-07T20:00,short,1.36181,stopped,2010-03-07T23:00,1.36325,-14,false,true,false,true
2010-03-09T09:00,long,1.36197,stopped,2010-03-09T10:00,1.35962,-23,false,true,false,true
2010-03-11T15:00,short,1.36462,stopped,2010-03-12T02:00,1.36873,-41,false,true,false,true
2010-03-12T02:00,short,1.36817,target,2010-03-12T03:00,1.36741,7,false,true,false,true
2010-03-22T09:00,long,1.35161,target,2010-03-22T10:00,1.35337,17,false,true,false,true
2010-03-26T12:00,short,1.33755,stopped,2010-03-26T13:00,1.33953,-19,false,true,false,true
2010-03-31T05:00,long,1.34065,stopped,2010-03-31T07:00,1.33932,-13,false,true,false,true
2010-04-16T09:00,long,1.35318,target,2010-04-16T11:00,1.35499,18,false,true,false,true
2010-04-20T04:00,short,1.34739,stopped,2010-04-20T11:00,1.35013,-27,false,true,false,true
2010-04-27T16:00,long,1.33000,target,2010-04-27T17:00,1.33225,22,false,true,false,true
2010-04-29T13:00,short,1.32445,target,2010-04-29T16:00,1.32100,34,false,true,false,true
2010-05-03T05:00,long,1.32347,stopped,2010-05-03T07:00,1.32092,-25,false,true,false,true
2010-05-06T00:00,long,1.28190,target,2010-05-06T05:00,1.28483,29,false,true,false,true
2010-05-18T11:00,short,1.23842,stopped,2010-05-18T14:00,1.24334,-49,false,true,false,true
2010-05-25T01:00,long,1.23484,stopped,2010-05-25T03:00,1.23324,-16,false,true,false,true
2010-06-11T03:00,short,1.21175,stopped,2010-06-11T14:00,1.21486,-31,false,true,false,true
2010-06-17T10:00,long,1.22789,target,2010-06-17T11:00,1.23157,36,false,true,false,true
2010-06-18T07:00,short,1.23955,target,2010-06-18T09:00,1.23774,18,false,true,false,true
2010-08-13T14:00,long,1.28027,target,2010-08-13T16:00,1.28297,26,false,true,false,true
2010-09-03T13:00,short,1.28416,target,2010-09-03T15:00,1.28288,12,false,true,false,true
2010-09-05T22:00,short,1.28885,target,2010-09-06T03:00,1.28744,14,false,true,false,true
2010-09-15T18:00,short,1.30077,target,2010-09-16T06:00,1.29783,29,false,true,false,true
2010-09-27T01:00,short,1.34783,target,2010-09-27T04:00,1.34613,17,false,true,false,true
2010-09-28T16:00,short,1.34610,stopped,2010-09-28T17:00,1.35108,-49,false,true,false,true
2010-09-29T07:00,short,1.35861,target,2010-09-29T09:00,1.35762,9,false,true,false,true
2010-09-30T09:00,long,1.35881,target,2010-09-30T10:00,1.36166,28,false,true,false,true
2010-10-15T15:00,short,1.40836,target,2010-10-15T17:00,1.40078,75,false,true,false,true
2010-11-10T02:00,long,1.37739,stopped,2010-11-10T04:00,1.37367,-37,false,true,false,true
2010-11-16T02:00,long,1.35851,target,2010-11-16T03:00,1.36091,24,false,true,false,true
2010-11-22T18:00,long,1.36105,stopped,2010-11-22T19:00,1.35919,-18,false,true,false,true
2010-11-24T01:00,long,1.33860,target,2010-11-24T04:00,1.34121,26,false,true,false,true
2010-12-08T00:00,long,1.32659,stopped,2010-12-08T01:00,1.32543,-11,false,true,false,true
2010-12-13T14:00,short,1.32693,stopped,2010-12-13T15:00,1.32886,-19,false,true,false,true
2010-12-16T07:00,long,1.32181,target,2010-12-16T08:00,1.32286,10,false,true,false,true
2010-12-21T04:00,short,1.31781,stopped,2010-12-21T09:00,1.31939,-15,false,true,false,true
2010-12-31T04:00,short,1.32917,stopped,2010-12-31T08:00,1.33148,-23,false,true,false,true
2011-01-27T09:00,short,1.36707,stopped,2011-01-27T12:00,1.37295,-58,false,true,false,true
2011-02-08T10:00,short,1.36206,stopped,2011-02-08T12:00,1.36493,-28,false,true,false,true
2011-02-23T03:00,short,1.36908,stopped,2011-02-23T08:00,1.37124,-21,false,true,false,true
2011-02-28T14:00,short,1.38283,stopped,2011-02-28T15:00,1.38486,-20,false,true,false,true
2011-03-04T15:00,short,1.39562,stopped,2011-03-04T16:00,1.40017,-45,false,true,false,true
2011-03-15T21:00,short,1.39963,target,2011-03-16T00:00,1.39795,16,false,true,false,true
2011-03-24T18:00,short,1.41740,target,2011-03-25T14:00,1.41273,46,false,true,false,true
2011-04-14T04:00,long,1.44291,target,2011-04-14T05:00,1.44504,21,false,true,false,true
2011-05-03T11:00,long,1.48065,target,2011-05-03T18:00,1.48584,51,false,true,false,true
2011-05-06T15:00,long,1.45268,stopped,2011-05-06T18:00,1.44566,-70,false,true,false,true
2011-05-11T01:00,short,1.44064,stopped,2011-05-11T04:00,1.44191,-12,false,true,false,true
2011-05-18T00:00,short,1.42359,stopped,2011-05-18T01:00,1.42386,-2,false,true,false,true
2011-05-19T04:00,short,1.42769,stopped,2011-05-19T05:00,1.42882,-11,false,true,false,true
2011-06-02T00:00,long,1.43304,target,2011-06-02T02:00,1.43533,22,false,true,false,true
2011-06-03T15:00,short,1.44729,stopped,2011-06-03T16:00,1.45311,-58,false,true,false,true
2011-06-10T09:00,long,1.44963,stopped,2011-06-10T10:00,1.44654,-30,false,true,false,true
2011-06-13T01:00,long,1.43315,target,2011-06-13T02:00,1.43418,10,false,true,false,true
2011-06-17T01:00,short,1.41987,stopped,2011-06-17T04:00,1.42214,-22,false,true,false,true
2011-06-22T00:00,short,1.44019,target,2011-06-22T01:00,1.43696,32,false,true,false,true
2011-07-08T15:00,long,1.43150,stopped,2011-07-10T23:00,1.42058,-109,false,true,false,true
2011-07-22T00:00,short,1.44194,target,2011-07-22T02:00,1.44008,18,false,true,false,true
2011-08-01T10:00,short,1.43889,stopped,2011-08-01T12:00,1.44242,-35,false,true,false,true
2011-08-02T10:00,long,1.41911,stopped,2011-08-02T15:00,1.41581,-33,false,true,false,true
2011-08-04T17:00,long,1.41587,stopped,2011-08-04T23:00,1.41115,-47,false,true,false,true
2011-08-17T10:00,long,1.43916,target,2011-08-17T13:00,1.44586,67,false,true,false,true
2011-08-19T17:00,short,1.44159,target,2011-08-21T22:00,1.43792,36,false,true,false,true
2011-08-29T00:00,short,1.44921,target,2011-08-29T02:00,1.44802,11,false,true,false,true
2011-09-01T04:00,long,1.43748,stopped,2011-09-01T09:00,1.43544,-20,false,true,false,true
2011-09-14T15:00,short,1.37060,target,2011-09-14T17:00,1.36640,42,false,true,false,true
2011-09-22T00:00,long,1.35879,stopped,2011-09-22T02:00,1.35586,-29,false,true,false,true
2011-09-25T22:00,short,1.35172,target,2011-09-26T03:00,1.34504,66,false,true,false,true
2011-09-26T04:00,long,1.34383,stopped,2011-09-26T06:00,1.34094,-28,false,true,false,true
2011-09-27T09:00,short,1.35353,target,2011-09-27T10:00,1.35009,34,false,true,false,true
2011-10-04T00:00,long,1.31914,target,2011-10-04T09:00,1.32189,27,false,true,false,true
2011-10-19T09:00,short,1.37964,stopped,2011-10-19T12:00,1.38406,-44,false,true,false,true
2011-10-26T16:00,short,1.39074,target,2011-10-26T17:00,1.38392,68,false,true,false,true
2011-10-27T05:00,short,1.39565,stopped,2011-10-27T07:00,1.39945,-38,false,true,false,true
2011-11-03T14:00,short,1.37832,target,2011-11-03T15:00,1.37306,52,false,true,false,true
2011-11-04T14:00,short,1.38167,target,2011-11-04T15:00,1.37615,55,false,true,false,true
2011-11-10T02:00,long,1.35316,target,2011-11-10T03:00,1.35484,16,false,true,false,true
2011-11-16T02:00,long,1.35156,stopped,2011-11-16T04:00,1.34921,-23,false,true,false,true
2011-12-02T15:00,short,1.35039,target,2011-12-02T17:00,1.34577,46,false,true,false,true
2011-12-08T15:00,short,1.33827,target,2011-12-08T17:00,1.33057,77,false,true,false,true
2011-12-14T10:00,long,1.30410,stopped,2011-12-14T13:00,1.30050,-36,false,true,false,true
2011-12-22T16:00,long,1.30464,target,2011-12-23T04:00,1.30758,29,false,true,false,true
2012-01-04T16:00,long,1.29585,stopped,2012-01-04T17:00,1.29316,-26,false,true,false,true
2012-01-11T03:00,long,1.27489,target,2012-01-11T10:00,1.27693,20,false,true,false,true
2012-01-19T02:00,short,1.28536,stopped,2012-01-19T04:00,1.28705,-16,false,true,false,true
2012-01-20T00:00,short,1.29668,target,2012-01-20T01:00,1.29611,5,false,true,false,true
2012-01-30T16:00,long,1.31094,target,2012-01-30T23:00,1.31420,32,false,true,false,true
2012-02-03T15:00,short,1.31168,stopped,2012-02-07T17:00,1.32060,-89,false,true,false,true
2012-02-24T03:00,short,1.33708,target,2012-02-24T08:00,1.33620,8,false,true,false,true
2012-03-01T10:00,long,1.33349,stopped,2012-03-01T14:00,1.33053,-29,false,true,false,true
2012-03-04T22:00,long,1.31918,target,2012-03-05T01:00,1.32001,8,false,true,false,true
2012-03-07T17:00,long,1.31208,target,2012-03-07T18:00,1.31450,24,false,true,false,true
2012-03-19T00:00,short,1.31803,target,2012-03-19T02:00,1.31732,7,false,true,false,true
2012-04-02T11:00,short,1.33563,target,2012-04-02T14:00,1.33319,24,false,true,false,true
2012-04-17T12:00,short,1.31434,target,2012-04-17T16:00,1.31139,29,false,true,false,true
2012-04-19T11:00,short,1.31349,target,2012-04-19T14:00,1.31037,31,false,true,false,true
2012-04-23T14:00,long,1.31401,stopped,2012-04-23T15:00,1.31251,-15,false,true,false,true
2012-04-25T12:00,short,1.32117,stopped,2012-04-25T13:00,1.32305,-18,false,true,false,true
2012-05-03T15:00,long,1.31693,stopped,2012-05-04T18:00,1.30956,-73,false,true,false,true
2012-05-08T01:00,short,1.30571,target,2012-05-08T03:00,1.30488,8,false,true,false,true
2012-05-15T00:00,long,1.28268,stopped,2012-05-15T01:00,1.28214,-5,false,true,false,true
2012-05-22T19:00,long,1.27357,stopped,2012-05-22T20:00,1.27207,-15,false,true,false,true
2012-06-01T04:00,long,1.23430,target,2012-06-01T08:00,1.23620,19,false,true,false,true
2012-06-15T00:00,short,1.26287,target,2012-06-15T03:00,1.26200,8,false,true,false,true
2012-06-18T16:00,long,1.25956,stopped,2012-06-18T17:00,1.25794,-16,false,true,false,true
2012-06-22T10:00,long,1.25356,target,2012-06-22T11:00,1.25516,16,false,true,false,true
2012-07-04T14:00,long,1.25637,stopped,2012-07-04T15:00,1.25562,-7,false,true,false,true
2012-07-09T01:00,long,1.22793,target,2012-07-09T10:00,1.23025,23,false,true,false,true
2012-07-13T16:00,long,1.22337,target,2012-07-17T04:00,1.23049,71,false,true,false,true
2012-07-27T15:00,short,1.22810,stopped,2012-07-27T16:00,1.23335,-52,false,true,false,true
2012-08-02T15:00,short,1.22110,stopped,2012-08-06T02:00,1.24051,-194,false,true,false,true
2012-08-15T01:00,long,1.23211,target,2012-08-15T03:00,1.23256,4,false,true,false,true
2012-08-17T12:00,short,1.23686,target,2012-08-17T13:00,1.23549,13,false,true,false,true
2012-08-23T02:00,short,1.25340,stopped,2012-08-23T04:00,1.25442,-10,false,true,false,true
2012-09-04T16:00,long,1.25747,target,2012-09-04T17:00,1.25910,16,false,true,false,true
2012-09-11T10:00,short,1.28014,target,2012-09-11T14:00,1.27838,17,false,true,false,true
2012-09-13T19:00,short,1.29087,stopped,2012-09-13T20:00,1.29631,-54,false,true,false,true
2012-09-18T09:00,long,1.31011,stopped,2012-09-18T10:00,1.30811,-19,false,true,false,true
2012-09-25T09:00,long,1.29028,target,2012-09-25T10:00,1.29194,16,false,true,false,true
2012-09-27T18:00,long,1.28739,target,2012-09-27T20:00,1.29191,45,false,true,false,true
2012-10-01T00:00,long,1.28488,stopped,2012-10-01T01:00,1.28371,-11,false,true,false,true
2012-10-03T10:00,long,1.29119,target,2012-10-04T09:00,1.29462,34,false,true,false,true
2012-10-21T21:00,long,1.30165,target,2012-10-21T22:00,1.30208,4,false,true,false,true
2012-11-08T15:00,long,1.27547,stopped,2012-11-09T12:00,1.27172,-37,false,true,false,true
2012-11-27T13:00,long,1.29514,target,2012-11-27T14:00,1.29672,15,false,true,false,true
2012-11-29T00:00,short,1.29507,target,2012-11-29T08:00,1.29400,10,false,true,false,true
2012-12-13T09:00,short,1.30868,stopped,2012-12-13T10:00,1.30986,-11,false,true,false,true
2013-01-09T15:00,long,1.30588,stopped,2013-01-09T16:00,1.30440,-14,false,true,false,true
2013-01-11T00:00,short,1.32677,target,2013-01-11T03:00,1.32555,12,false,true,false,true
2013-01-18T07:00,short,1.33823,stopped,2013-01-18T08:00,1.33919,-9,false,true,false,true
2013-01-24T16:00,short,1.33435,stopped,2013-01-24T17:00,1.33636,-20,false,true,false,true
2013-01-29T13:00,long,1.34302,target,2013-01-29T15:00,1.34460,15,false,true,false,true
2013-03-26T16:00,long,1.28714,stopped,2013-03-27T09:00,1.28282,-43,false,true,false,true
2013-04-12T15:00,long,1.30699,target,2013-04-12T22:00,1.31029,33,false,true,false,true
2013-04-19T13:00,short,1.30878,stopped,2013-04-19T15:00,1.30979,-10,false,true,false,true
2013-04-23T10:00,short,1.29913,stopped,2013-04-25T15:00,1.30843,-92,false,true,false,true
2013-05-02T14:00,long,1.31936,stopped,2013-05-02T16:00,1.31190,-74,false,true,false,true
2013-05-10T10:00,long,1.30357,stopped,2013-05-10T11:00,1.30048,-30,false,true,false,true
2013-05-29T01:00,long,1.28545,stopped,2013-05-29T02:00,1.28496,-4,false,true,false,true
2013-06-05T09:00,short,1.30757,stopped,2013-06-05T15:00,1.31075,-31,false,true,false,true
2013-06-09T22:00,long,1.31976,stopped,2013-06-09T23:00,1.31906,-7,false,true,false,true
2013-06-10T00:00,long,1.31981,target,2013-06-10T01:00,1.32091,11,false,true,false,true
2013-06-12T10:00,short,1.33068,target,2013-06-12T11:00,1.32787,28,false,true,false,true
2013-06-18T15:00,short,1.33534,stopped,2013-06-18T16:00,1.33996,-46,false,true,false,true
2013-06-19T21:00,short,1.32732,target,2013-06-21T17:00,1.31289,144,false,true,false,true
2013-07-02T00:00,short,1.30620,target,2013-07-02T05:00,1.30527,9,false,true,false,true
2013-08-01T15:00,long,1.32426,stopped,2013-08-02T04:00,1.31927,-49,false,true,false,true
2013-08-02T15:00,long,1.32682,target,2013-08-08T08:00,1.33477,79,false,true,false,true
2013-08-22T10:00,long,1.33517,stopped,2013-08-22T12:00,1.33214,-30,false,true,false,true
2013-09-05T15:00,short,1.31544,stopped,2013-09-09T17:00,1.32233,-68,false,true,false,true
2013-10-02T15:00,long,1.35817,stopped,2013-10-09T15:00,1.35048,-76,false,true,false,true
2013-10-23T06:00,short,1.37861,target,2013-10-23T07:00,1.37794,6,false,true,false,true
2013-11-14T00:00,short,1.34821,target,2013-11-14T04:00,1.34664,15,false,true,false,true
2013-11-18T08:00,short,1.34920,stopped,2013-11-18T11:00,1.35075,-15,false,true,false,true
2013-11-22T00:00,short,1.34760,target,2013-11-22T05:00,1.34652,10,false,true,false,true
2013-11-25T01:00,short,1.35514,target,2013-11-25T03:00,1.35427,8,false,true,false,true
2013-11-28T11:00,short,1.36007,stopped,2013-11-29T03:00,1.36190,-18,false,true,false,true
2013-12-06T14:00,short,1.36618,target,2013-12-06T15:00,1.36454,16,false,true,false,true
2013-12-08T21:00,short,1.37023,stopped,2013-12-08T22:00,1.37069,-4,false,true,false,true
2013-12-19T01:00,long,1.36826,stopped,2013-12-19T04:00,1.36682,-14,false,true,false,true
2013-12-20T17:00,short,1.36716,stopped,2013-12-23T17:00,1.37095,-37,false,true,false,true
2014-01-03T11:00,long,1.36467,stopped,2014-01-03T15:00,1.36287,-18,false,true,false,true
2014-01-06T04:00,long,1.35854,stopped,2014-01-06T07:00,1.35786,-6,false,true,false,true
2014-01-24T08:00,short,1.36819,stopped,2014-01-24T13:00,1.37050,-23,false,true,false,true
2014-01-29T15:00,long,1.36408,stopped,2014-01-30T11:00,1.36031,-37,false,true,false,true
2014-02-05T15:00,short,1.35145,stopped,2014-02-06T15:00,1.35557,-41,false,true,false,true
2014-02-06T15:00,long,1.35945,target,2014-02-14T09:00,1.37049,110,false,true,false,true
2014-03-17T16:00,short,1.39280,target,2014-03-18T10:00,1.39082,19,false,true,false,true
2014-03-25T18:00,long,1.38013,stopped,2014-03-27T12:00,1.37492,-52,false,true,false,true
2014-04-03T14:00,long,1.37698,target,2014-04-03T15:00,1.37956,25,false,true,false,true
2014-04-04T15:00,long,1.37174,stopped,2014-04-04T17:00,1.36811,-36,false,true,false,true
2014-04-21T04:00,long,1.38104,target,2014-04-21T07:00,1.38157,5,false,true,false,true
2014-04-22T09:00,long,1.38051,target,2014-04-23T09:00,1.38252,20,false,true,false,true
2014-05-09T04:00,long,1.38376,target,2014-05-09T08:00,1.38432,5,false,true,false,true
2014-05-15T18:00,short,1.37116,target,2014-05-16T13:00,1.36906,20,false,true,false,true
2014-05-19T16:00,short,1.37196,target,2014-05-19T17:00,1.37107,8,false,true,false,true
2014-05-26T00:00,long,1.36247,target,2014-05-26T10:00,1.36347,10,false,true,false,true
2014-06-05T14:00,short,1.35694,stopped,2014-06-05T17:00,1.36444,-75,false,true,false,true
2014-06-18T21:00,short,1.35590,stopped,2014-06-19T09:00,1.35998,-40,false,true,false,true
2014-06-20T14:00,long,1.35933,stopped,2014-06-20T15:00,1.35841,-9,false,true,false,true
2014-07-01T17:00,short,1.36802,target,2014-07-02T11:00,1.36597,20,false,true,false,true
2014-07-09T03:00,short,1.36160,stopped,2014-07-09T09:00,1.36230,-7,false,true,false,true
2014-07-10T09:00,short,1.36338,target,2014-07-10T13:00,1.36168,17,false,true,false,true
2014-07-17T09:00,long,1.35270,target,2014-07-17T10:00,1.35332,6,false,true,false,true
2014-07-29T12:00,short,1.34349,target,2014-07-29T15:00,1.34253,9,false,true,false,true
2014-08-15T17:00,short,1.33827,target,2014-08-18T18:00,1.33536,29,false,true,false,true
2014-08-28T10:00,short,1.32014,target,2014-08-28T13:00,1.31818,19,false,true,false,true
2014-09-14T22:00,short,1.29760,target,2014-09-15T00:00,1.29721,3,false,true,false,true
2014-09-21T22:00,long,1.28303,target,2014-09-21T23:00,1.28341,3,false,true,false,true
2014-09-24T02:00,long,1.28490,stopped,2014-09-24T09:00,1.28395,-9,false,true,false,true
2014-10-07T22:00,short,1.26617,stopped,2014-10-08T02:00,1.26821,-20,false,true,false,true
2014-10-08T02:00,short,1.26649,target,2014-10-08T03:00,1.26466,18,false,true,false,true
2014-10-10T11:00,long,1.26710,stopped,2014-10-10T14:00,1.26501,-20,false,true,false,true
2014-10-14T00:00,short,1.27412,target,2014-10-14T08:00,1.27137,27,false,true,false,true
2014-10-23T10:00,long,1.26395,target,2014-10-23T11:00,1.26653,25,false,true,false,true
2014-10-31T09:00,long,1.25688,stopped,2014-10-31T14:00,1.25408,-28,false,true,false,true
2014-11-05T12:00,long,1.24875,stopped,2014-11-05T13:00,1.24750,-12,false,true,false,true
2014-11-10T01:00,short,1.24603,stopped,2014-11-10T04:00,1.24805,-20,false,true,false,true
2014-11-11T00:00,long,1.24242,target,2014-11-11T02:00,1.24328,8,false,true,false,true
2014-11-18T01:00,long,1.24501,target,2014-11-18T02:00,1.24567,6,false,true,false,true
2014-12-04T15:00,long,1.23967,stopped,2014-12-05T15:00,1.22797,-116,false,true,false,true
2014-12-21T22:00,long,1.22218,target,2014-12-21T23:00,1.22244,2,false,true,false,true
2014-12-22T01:00,long,1.22248,target,2014-12-22T02:00,1.22294,4,false,true,false,true
2014-12-26T06:00,short,1.22164,target,2014-12-26T08:00,1.22117,4,false,true,false,true
2015-02-12T00:00,short,1.13301,target,2015-02-12T01:00,1.13080,22,false,true,false,true
2015-02-19T09:00,short,1.14095,stopped,2015-02-19T10:00,1.14248,-15,false,true,false,true
2015-02-24T17:00,long,1.13385,target,2015-02-25T09:00,1.13886,50,false,true,false,true
2015-03-01T23:00,long,1.11826,stopped,2015-03-02T01:00,1.11742,-8,false,true,false,true
2015-03-13T17:00,long,1.05233,stopped,2015-03-13T19:00,1.04819,-41,false,true,false,true
